chr	pos.cM	loci	Xchr	pos.bp	pos.Kb		
9	123.4037154	X9_208625	X9	208625	208.625		
9	123.7631631	X9_211207	X9	211207	211.207		
9	126.8523272	X9_219184	X9	219184	219.184		
9	126.8523273	X9_222160	X9	222160	222.16		
9	127.5958416	X9_222256	X9	222256	222.256		
9	127.5958417	X9_222781	X9	222781	222.781		
9	127.5958418	X9_222824	X9	222824	222.824		
9	127.5958419	X9_222826	X9	222826	222.826		
9	127.595842	X9_222978	X9	222978	222.978		
9	127.9690534	X9_224818	X9	224818	224.818		
9	127.9690535	X9_224885	X9	224885	224.885		
9	127.9690536	X9_224886	X9	224886	224.886		
9	127.9690537	X9_224925	X9	224925	224.925		
9	127.9690538	X9_225027	X9	225027	225.027		
9	127.9690539	X9_225030	X9	225030	225.03		
9	127.969054	X9_225039	X9	225039	225.039		
9	127.9690541	X9_225040	X9	225040	225.04		
9	127.9690542	X9_225045	X9	225045	225.045		
9	127.9690543	X9_225225	X9	225225	225.225		
9	127.9690544	X9_225234	X9	225234	225.234		
9	127.9690545	X9_225240	X9	225240	225.24		
9	127.9690546	X9_225312	X9	225312	225.312		
9	127.9690547	X9_225539	X9	225539	225.539		
9	127.9690548	X9_225541	X9	225541	225.541		
9	127.9690549	X9_225687	X9	225687	225.687		
9	127.969055	X9_225836	X9	225836	225.836		
9	128.3421912	X9_227844	X9	227844	227.844		
9	128.3421913	X9_228009	X9	228009	228.009		
9	128.3421914	X9_228030	X9	228030	228.03		
9	128.3421915	X9_228052	X9	228052	228.052		
9	128.3421916	X9_228057	X9	228057	228.057		
9	128.3421917	X9_228060	X9	228060	228.06		
9	128.3421918	X9_228249	X9	228249	228.249		
9	128.3421919	X9_228285	X9	228285	228.285		
9	128.342192	X9_228315	X9	228315	228.315		
9	128.3421921	X9_228327	X9	228327	228.327		
9	128.3421922	X9_228354	X9	228354	228.354		
9	128.3421923	X9_228357	X9	228357	228.357		
9	128.3421924	X9_228365	X9	228365	228.365		
9	128.3421925	X9_228369	X9	228369	228.369		
9	128.3421926	X9_228405	X9	228405	228.405		
9	128.3421927	X9_228408	X9	228408	228.408		
9	128.3421928	X9_228440	X9	228440	228.44		
9	128.3421929	X9_228444	X9	228444	228.444		
9	128.342193	X9_228446	X9	228446	228.446		
9	128.3421931	X9_228462	X9	228462	228.462		
9	128.3421932	X9_229494	X9	229494	229.494		
9	128.3421933	X9_229582	X9	229582	229.582		
9	128.3421934	X9_245621	X9	245621	245.621		
9	128.3421935	X9_245652	X9	245652	245.652		
9	128.3421936	X9_246880	X9	246880	246.88		
9	128.3421937	X9_247024	X9	247024	247.024		
9	128.3421938	X9_252967	X9	252967	252.967		
9	128.3421939	X9_253162	X9	253162	253.162		
9	128.342194	X9_253166	X9	253166	253.166		
9	128.3421941	X9_253171	X9	253171	253.171		
9	128.3421942	X9_253195	X9	253195	253.195		
9	128.3421943	X9_253197	X9	253197	253.197		
9	128.3421944	X9_253205	X9	253205	253.205		
9	128.3421945	X9_253207	X9	253207	253.207		
9	128.9028248	X9_253248	X9	253248	253.248		
9	128.9028249	X9_253251	X9	253251	253.251		
9	128.902825	X9_253262	X9	253262	253.262		
9	129.4644726	X9_253324	X9	253324	253.324		
9	129.4644727	X9_253332	X9	253332	253.332		
9	129.4644728	X9_253353	X9	253353	253.353		
9	129.4644729	X9_253362	X9	253362	253.362		
9	129.464473	X9_253363	X9	253363	253.363		
9	129.4644731	X9_253368	X9	253368	253.368		
9	129.4644732	X9_253381	X9	253381	253.381		
9	129.4644733	X9_253383	X9	253383	253.383		
9	129.4644734	X9_253384	X9	253384	253.384		
9	129.4644735	X9_253387	X9	253387	253.387		
9	129.4644736	X9_253391	X9	253391	253.391		
9	130.5930902	X9_253404	X9	253404	253.404		
9	130.5930903	X9_253408	X9	253408	253.408		
9	130.5930904	X9_253410	X9	253410	253.41		
9	130.5930905	X9_253413	X9	253413	253.413		
9	130.5930906	X9_253599	X9	253599	253.599		
9	130.5930907	X9_253629	X9	253629	253.629		
9	130.5930908	X9_253644	X9	253644	253.644		
9	130.5930909	X9_253647	X9	253647	253.647		
9	130.593091	X9_253648	X9	253648	253.648		
9	130.5930911	X9_253649	X9	253649	253.649		
9	130.5930912	X9_253656	X9	253656	253.656		
9	130.5930913	X9_253673	X9	253673	253.673		
9	130.5930914	X9_253675	X9	253675	253.675		
9	130.5930915	X9_253676	X9	253676	253.676		
9	131.3423566	X9_256737	X9	256737	256.737		
9	131.3423567	X9_256773	X9	256773	256.773		
9	131.3423568	X9_258147	X9	258147	258.147		
9	133.2365761	X9_274423	X9	274423	274.423		
9	133.2365762	X9_274534	X9	274534	274.534		
9	133.2365763	X9_274607	X9	274607	274.607		
9	133.2365764	X9_274623	X9	274623	274.623		
9	133.2365765	X9_274856	X9	274856	274.856		
9	133.2365766	X9_274986	X9	274986	274.986		
9	133.2365767	X9_274995	X9	274995	274.995		
9	133.2365768	X9_275133	X9	275133	275.133		
9	133.2365769	X9_275384	X9	275384	275.384		
9	133.236577	X9_275433	X9	275433	275.433		
9	133.2365771	X9_275652	X9	275652	275.652		
9	133.2365772	X9_275658	X9	275658	275.658		
9	133.2365773	X9_275739	X9	275739	275.739		
9	133.2365774	X9_275751	X9	275751	275.751		
9	133.2365775	X9_275775	X9	275775	275.775		
9	133.2365776	X9_275799	X9	275799	275.799		
9	133.2365777	X9_275887	X9	275887	275.887		
9	133.2365778	X9_275891	X9	275891	275.891		
9	133.2365779	X9_275892	X9	275892	275.892		
9	133.236578	X9_275903	X9	275903	275.903		
9	133.2365781	X9_275911	X9	275911	275.911		
9	133.2365782	X9_275916	X9	275916	275.916		
9	133.2365783	X9_275921	X9	275921	275.921		
9	133.2365784	X9_275937	X9	275937	275.937		
9	133.2365785	X9_275961	X9	275961	275.961		
9	133.2365786	X9_275986	X9	275986	275.986		
9	133.2365787	X9_275996	X9	275996	275.996		
9	133.2365788	X9_275997	X9	275997	275.997		
9	133.2365789	X9_276006	X9	276006	276.006		
9	133.236579	X9_276013	X9	276013	276.013		
9	133.2365791	X9_276015	X9	276015	276.015		
9	133.2365792	X9_276057	X9	276057	276.057		
9	133.2365793	X9_276096	X9	276096	276.096		
9	133.2365794	X9_276113	X9	276113	276.113		
9	133.2365795	X9_276129	X9	276129	276.129		
9	133.2365796	X9_276303	X9	276303	276.303		
9	133.2365797	X9_276330	X9	276330	276.33		
9	133.6097159	X9_281622	X9	281622	281.622		
9	133.609716	X9_285577	X9	285577	285.577		
9	133.6097161	X9_292899	X9	292899	292.899		
9	133.6097162	X9_293043	X9	293043	293.043		
9	134.3587957	X9_299218	X9	299218	299.218		
9	134.3587958	X9_299233	X9	299233	299.233		
9	134.3587959	X9_299279	X9	299279	299.279		
9	134.358796	X9_299280	X9	299280	299.28		
9	134.3587961	X9_299423	X9	299423	299.423		
9	134.3587962	X9_299437	X9	299437	299.437		
9	147.9338624	X9_299546	X9	299546	299.546		
9	147.9338625	X9_299547	X9	299547	299.547		
9	147.9338626	X9_299555	X9	299555	299.555		
9	147.9338627	X9_299568	X9	299568	299.568		
9	161.5085065	X9_299606	X9	299606	299.606		
9	161.5085066	X9_302295	X9	302295	302.295		
9	161.5085067	X9_303350	X9	303350	303.35		
9	162.258673	X9_308943	X9	308943	308.943		
9	162.2586731	X9_308961	X9	308961	308.961		
9	162.2586732	X9_308964	X9	308964	308.964		
9	162.2586733	X9_308994	X9	308994	308.994		
9	162.2586734	X9_309042	X9	309042	309.042		
9	162.2586735	X9_309045	X9	309045	309.045		
9	162.2586736	X9_309060	X9	309060	309.06		
9	162.2586737	X9_309063	X9	309063	309.063		
9	162.2586738	X9_309095	X9	309095	309.095		
9	162.2586739	X9_309171	X9	309171	309.171		
9	162.258674	X9_309195	X9	309195	309.195		
9	162.2586741	X9_309450	X9	309450	309.45		
9	162.2586742	X9_309456	X9	309456	309.456		
9	162.2586743	X9_309474	X9	309474	309.474		
9	162.2586744	X9_309501	X9	309501	309.501		
9	162.2586745	X9_309522	X9	309522	309.522		
9	162.2586746	X9_309525	X9	309525	309.525		
9	162.2586747	X9_309690	X9	309690	309.69		
9	162.2586748	X9_309702	X9	309702	309.702		
9	162.2586749	X9_309705	X9	309705	309.705		
9	162.258675	X9_309729	X9	309729	309.729		
9	162.2586751	X9_309795	X9	309795	309.795		
9	162.2586752	X9_309831	X9	309831	309.831		
9	162.2586753	X9_309840	X9	309840	309.84		
9	162.2586754	X9_309864	X9	309864	309.864		
9	162.2586755	X9_309873	X9	309873	309.873		
9	162.2586756	X9_309879	X9	309879	309.879		
9	162.2586757	X9_309888	X9	309888	309.888		
9	162.2586758	X9_309893	X9	309893	309.893		
9	162.2586759	X9_309900	X9	309900	309.9		
9	162.258676	X9_309902	X9	309902	309.902		
9	162.2586761	X9_309907	X9	309907	309.907		
9	162.2586762	X9_309909	X9	309909	309.909		
9	162.2586763	X9_309919	X9	309919	309.919		
9	162.2586764	X9_309927	X9	309927	309.927		
9	162.6318124	X9_311040	X9	311040	311.04		
9	162.6318125	X9_311059	X9	311059	311.059		
9	162.6318126	X9_311070	X9	311070	311.07		
9	162.6318127	X9_311073	X9	311073	311.073		
9	162.6318128	X9_311087	X9	311087	311.087		
9	162.6318129	X9_311094	X9	311094	311.094		
9	162.631813	X9_311112	X9	311112	311.112		
9	162.6318131	X9_311116	X9	311116	311.116		
9	162.6318132	X9_311118	X9	311118	311.118		
9	162.6318133	X9_311130	X9	311130	311.13		
9	162.6318134	X9_311133	X9	311133	311.133		
9	162.6318135	X9_311136	X9	311136	311.136		
9	162.6318136	X9_311163	X9	311163	311.163		
9	162.6318137	X9_311379	X9	311379	311.379		
9	162.6318138	X9_311400	X9	311400	311.4		
9	162.6318139	X9_311589	X9	311589	311.589		
9	162.631814	X9_311607	X9	311607	311.607		
9	162.6318141	X9_311695	X9	311695	311.695		
9	162.6318142	X9_311718	X9	311718	311.718		
9	162.6318143	X9_311744	X9	311744	311.744		
9	162.6318144	X9_311745	X9	311745	311.745		
9	162.6318145	X9_312105	X9	312105	312.105		
9	162.6318146	X9_312171	X9	312171	312.171		
9	162.6318147	X9_312189	X9	312189	312.189		
9	163.0049327	X9_312411	X9	312411	312.411		
9	163.0049328	X9_312426	X9	312426	312.426		
9	163.0049329	X9_312432	X9	312432	312.432		
9	163.004933	X9_312438	X9	312438	312.438		
9	163.0049331	X9_312501	X9	312501	312.501		
9	163.0049332	X9_312676	X9	312676	312.676		
9	163.3780521	X9_312777	X9	312777	312.777		
9	163.3780522	X9_312783	X9	312783	312.783		
9	163.3780523	X9_312800	X9	312800	312.8		
9	163.3780524	X9_312801	X9	312801	312.801		
9	163.3780525	X9_312807	X9	312807	312.807		
9	163.3780526	X9_312810	X9	312810	312.81		
9	163.3780527	X9_312828	X9	312828	312.828		
9	163.3780528	X9_312855	X9	312855	312.855		
9	163.3780529	X9_312858	X9	312858	312.858		
9	163.378053	X9_313209	X9	313209	313.209		
9	163.3780531	X9_313494	X9	313494	313.494		
9	163.3780532	X9_313560	X9	313560	313.56		
9	163.3780533	X9_313623	X9	313623	313.623		
9	163.3780534	X9_313947	X9	313947	313.947		
9	163.3780535	X9_314403	X9	314403	314.403		
9	163.3780536	X9_314442	X9	314442	314.442		
9	163.3780537	X9_314445	X9	314445	314.445		
9	163.3780538	X9_314457	X9	314457	314.457		
9	163.3780539	X9_314475	X9	314475	314.475		
9	163.378054	X9_314495	X9	314495	314.495		
9	163.3780541	X9_314778	X9	314778	314.778		
9	163.3780542	X9_314850	X9	314850	314.85		
9	163.3780543	X9_314907	X9	314907	314.907		
9	163.3780544	X9_314918	X9	314918	314.918		
9	163.3780545	X9_315027	X9	315027	315.027		
9	163.3780546	X9_315029	X9	315029	315.029		
9	163.3780547	X9_315030	X9	315030	315.03		
9	163.3780548	X9_315035	X9	315035	315.035		
9	163.3780549	X9_315036	X9	315036	315.036		
9	163.378055	X9_315057	X9	315057	315.057		
9	163.3780551	X9_315084	X9	315084	315.084		
9	163.3780552	X9_315092	X9	315092	315.092		
9	163.3780553	X9_315093	X9	315093	315.093		
9	163.3780554	X9_315122	X9	315122	315.122		
9	163.3780555	X9_315138	X9	315138	315.138		
9	163.3780556	X9_315333	X9	315333	315.333		
9	163.3780557	X9_315645	X9	315645	315.645		
9	163.3780558	X9_315696	X9	315696	315.696		
9	163.3780559	X9_315776	X9	315776	315.776		
9	163.378056	X9_316594	X9	316594	316.594		
9	163.3780561	X9_316611	X9	316611	316.611		
9	163.3780562	X9_316637	X9	316637	316.637		
9	163.3780563	X9_316679	X9	316679	316.679		
9	163.3780564	X9_316681	X9	316681	316.681		
9	163.3780565	X9_316682	X9	316682	316.682		
9	163.3780566	X9_316691	X9	316691	316.691		
9	163.3780567	X9_316715	X9	316715	316.715		
9	163.3780568	X9_316730	X9	316730	316.73		
9	163.3780569	X9_316759	X9	316759	316.759		
9	163.378057	X9_318104	X9	318104	318.104		
9	163.3780571	X9_318168	X9	318168	318.168		
9	163.3780572	X9_318239	X9	318239	318.239		
9	163.3780573	X9_318305	X9	318305	318.305		
9	163.3780574	X9_318532	X9	318532	318.532		
9	163.3780575	X9_318575	X9	318575	318.575		
9	163.3780576	X9_318584	X9	318584	318.584		
9	163.3780577	X9_324910	X9	324910	324.91		
9	163.3780578	X9_324981	X9	324981	324.981		
9	164.506676	X9_325078	X9	325078	325.078		
9	164.5066761	X9_325093	X9	325093	325.093		
9	164.5066762	X9_325094	X9	325094	325.094		
9	164.5066763	X9_325128	X9	325128	325.128		
9	164.5066764	X9_325134	X9	325134	325.134		
9	165.0052697	X9_325169	X9	325169	325.169		
9	165.0052698	X9_325361	X9	325361	325.361		
9	166.0063023	X9_326668	X9	326668	326.668		
9	166.0063024	X9_326719	X9	326719	326.719		
9	166.0063025	X9_326762	X9	326762	326.762		
9	166.3802344	X9_326812	X9	326812	326.812		
9	166.3802345	X9_327472	X9	327472	327.472		
9	166.3802346	X9_327941	X9	327941	327.941		
9	166.3802347	X9_328044	X9	328044	328.044		
9	166.3802348	X9_328213	X9	328213	328.213		
9	166.3802349	X9_328214	X9	328214	328.214		
9	166.380235	X9_328259	X9	328259	328.259		
9	166.3802351	X9_328321	X9	328321	328.321		
9	166.3802352	X9_328454	X9	328454	328.454		
9	166.3802353	X9_328460	X9	328460	328.46		
9	166.3802354	X9_328461	X9	328461	328.461		
9	166.3802355	X9_328570	X9	328570	328.57		
9	166.3802356	X9_328572	X9	328572	328.572		
9	166.3802357	X9_328576	X9	328576	328.576		
9	166.3802358	X9_328580	X9	328580	328.58		
9	166.3802359	X9_328592	X9	328592	328.592		
9	166.380236	X9_328608	X9	328608	328.608		
9	166.3802361	X9_328610	X9	328610	328.61		
9	166.3802362	X9_328613	X9	328613	328.613		
9	166.3802363	X9_328703	X9	328703	328.703		
9	166.3802364	X9_328741	X9	328741	328.741		
9	166.3802365	X9_328750	X9	328750	328.75		
9	166.3802366	X9_328765	X9	328765	328.765		
9	166.3802367	X9_331002	X9	331002	331.002		
9	166.3802368	X9_331010	X9	331010	331.01		
9	166.3802369	X9_331037	X9	331037	331.037		
9	166.380237	X9_331059	X9	331059	331.059		
9	166.3802371	X9_331067	X9	331067	331.067		
9	166.8542564	X9_331952	X9	331952	331.952		
9	168.8130753	X9_334717	X9	334717	334.717		
9	168.8130754	X9_335119	X9	335119	335.119		
9	171.2771239	X9_341444	X9	341444	341.444		
9	171.277124	X9_341464	X9	341464	341.464		
9	171.2771241	X9_341501	X9	341501	341.501		
9	171.2771242	X9_341506	X9	341506	341.506		
9	171.2771243	X9_341521	X9	341521	341.521		
9	172.077825	X9_341574	X9	341574	341.574		
9	172.0778251	X9_341577	X9	341577	341.577		
9	172.0778252	X9_341578	X9	341578	341.578		
9	172.0778253	X9_341582	X9	341582	341.582		
9	172.0778254	X9_341588	X9	341588	341.588		
9	172.0778255	X9_341591	X9	341591	341.591		
9	172.0778256	X9_341592	X9	341592	341.592		
9	172.0778257	X9_341594	X9	341594	341.594		
9	172.0778258	X9_341596	X9	341596	341.596		
9	172.0778259	X9_341600	X9	341600	341.6		
9	172.077826	X9_341629	X9	341629	341.629		
9	172.0778261	X9_341640	X9	341640	341.64		
9	172.0778262	X9_341641	X9	341641	341.641		
9	172.0778263	X9_341679	X9	341679	341.679		
9	172.0778264	X9_341683	X9	341683	341.683		
9	172.0778265	X9_341694	X9	341694	341.694		
9	172.0778266	X9_341705	X9	341705	341.705		
9	173.5720274	X9_342248	X9	342248	342.248		
9	173.5720275	X9_342270	X9	342270	342.27		
9	173.5720276	X9_342276	X9	342276	342.276		
9	173.5720277	X9_342298	X9	342298	342.298		
9	173.5720278	X9_342304	X9	342304	342.304		
9	173.5720279	X9_342307	X9	342307	342.307		
9	173.572028	X9_342322	X9	342322	342.322		
9	173.5720281	X9_342352	X9	342352	342.352		
9	173.5720282	X9_342366	X9	342366	342.366		
9	173.5720283	X9_342374	X9	342374	342.374		
9	173.5720284	X9_342379	X9	342379	342.379		
9	173.5720285	X9_342380	X9	342380	342.38		
9	173.5720286	X9_342382	X9	342382	342.382		
9	173.5720287	X9_342384	X9	342384	342.384		
9	173.5720288	X9_342386	X9	342386	342.386		
9	173.5720289	X9_342389	X9	342389	342.389		
9	173.572029	X9_342391	X9	342391	342.391		
9	173.5720291	X9_342395	X9	342395	342.395		
9	189.1758407	X9_354698	X9	354698	354.698		
9	189.1758408	X9_355569	X9	355569	355.569		
9	189.1758409	X9_356075	X9	356075	356.075		
9	189.175841	X9_356285	X9	356285	356.285		
9	189.1758411	X9_356301	X9	356301	356.301		
9	189.1758412	X9_356388	X9	356388	356.388		
9	189.1758413	X9_356405	X9	356405	356.405		
9	189.1758414	X9_358200	X9	358200	358.2		
9	189.1758415	X9_358377	X9	358377	358.377		
9	189.1758416	X9_358533	X9	358533	358.533		
9	189.1758417	X9_363514	X9	363514	363.514		
9	189.5491903	X9_363894	X9	363894	363.894		
9	189.5491904	X9_363896	X9	363896	363.896		
9	189.5491905	X9_363899	X9	363899	363.899		
9	189.5491906	X9_363902	X9	363902	363.902		
9	189.9225393	X9_366236	X9	366236	366.236		
9	189.9225394	X9_366273	X9	366273	366.273		
9	189.9225395	X9_366315	X9	366315	366.315		
9	189.9225396	X9_366336	X9	366336	366.336		
9	189.9225397	X9_366378	X9	366378	366.378		
9	189.9225398	X9_366454	X9	366454	366.454		
9	189.9225399	X9_366469	X9	366469	366.469		
9	189.92254	X9_366493	X9	366493	366.493		
9	189.9225401	X9_366498	X9	366498	366.498		
9	189.9225402	X9_366525	X9	366525	366.525		
9	189.9225403	X9_366531	X9	366531	366.531		
9	189.9225404	X9_366535	X9	366535	366.535		
9	189.9225405	X9_366543	X9	366543	366.543		
9	189.9225406	X9_366644	X9	366644	366.644		
9	189.9225407	X9_366651	X9	366651	366.651		
9	189.9225408	X9_366663	X9	366663	366.663		
9	189.9225409	X9_366685	X9	366685	366.685		
9	189.922541	X9_366693	X9	366693	366.693		
9	189.9225411	X9_366696	X9	366696	366.696		
9	189.9225412	X9_368885	X9	368885	368.885		
9	189.9225413	X9_370325	X9	370325	370.325		
9	189.9225414	X9_370326	X9	370326	370.326		
9	189.9225415	X9_372028	X9	372028	372.028		
9	189.9225416	X9_372165	X9	372165	372.165		
9	189.9225417	X9_372594	X9	372594	372.594		
9	190.2956691	X9_373670	X9	373670	373.67		
9	190.2956692	X9_374027	X9	374027	374.027		
9	190.6689993	X9_376929	X9	376929	376.929		
9	190.6689994	X9_376953	X9	376953	376.953		
9	190.6689995	X9_376962	X9	376962	376.962		
9	190.6689996	X9_376976	X9	376976	376.976		
9	190.6689997	X9_376977	X9	376977	376.977		
9	191.0423385	X9_377126	X9	377126	377.126		
9	191.0423386	X9_377164	X9	377164	377.164		
9	191.0423387	X9_377166	X9	377166	377.166		
9	191.0423388	X9_377213	X9	377213	377.213		
9	191.0423389	X9_377272	X9	377272	377.272		
9	191.042339	X9_377278	X9	377278	377.278		
9	191.0423391	X9_377408	X9	377408	377.408		
9	191.0423392	X9_377414	X9	377414	377.414		
9	191.0423393	X9_377466	X9	377466	377.466		
9	191.0423394	X9_377509	X9	377509	377.509		
9	191.0423395	X9_377692	X9	377692	377.692		
9	191.0423396	X9_377695	X9	377695	377.695		
9	191.0423397	X9_377698	X9	377698	377.698		
9	191.0423398	X9_377713	X9	377713	377.713		
9	191.0423399	X9_377719	X9	377719	377.719		
9	191.04234	X9_377720	X9	377720	377.72		
9	191.0423401	X9_377721	X9	377721	377.721		
9	191.0423402	X9_377740	X9	377740	377.74		
9	191.0423403	X9_377743	X9	377743	377.743		
9	191.0423404	X9_377744	X9	377744	377.744		
9	191.0423405	X9_377779	X9	377779	377.779		
9	191.0423406	X9_377782	X9	377782	377.782		
9	191.0423407	X9_377785	X9	377785	377.785		
9	191.0423408	X9_377788	X9	377788	377.788		
9	191.0423409	X9_377800	X9	377800	377.8		
9	191.042341	X9_377809	X9	377809	377.809		
9	191.0423411	X9_377818	X9	377818	377.818		
9	191.0423412	X9_377857	X9	377857	377.857		
9	191.0423413	X9_377911	X9	377911	377.911		
9	191.0423414	X9_377929	X9	377929	377.929		
9	191.0423415	X9_380242	X9	380242	380.242		
9	191.0423416	X9_380266	X9	380266	380.266		
9	191.0423417	X9_380278	X9	380278	380.278		
9	191.0423418	X9_381188	X9	381188	381.188		
9	192.0449269	X9_381297	X9	381297	381.297		
9	192.044927	X9_381322	X9	381322	381.322		
9	192.0449271	X9_381336	X9	381336	381.336		
9	194.0708702	X9_390872	X9	390872	390.872		
9	194.0708703	X9_390873	X9	390873	390.873		
9	194.0708704	X9_390876	X9	390876	390.876		
9	194.0708705	X9_390894	X9	390894	390.894		
9	194.0708706	X9_391004	X9	391004	391.004		
9	194.0708707	X9_391038	X9	391038	391.038		
9	194.0708708	X9_391051	X9	391051	391.051		
9	194.0708709	X9_391077	X9	391077	391.077		
9	194.070871	X9_391086	X9	391086	391.086		
9	194.0708711	X9_391087	X9	391087	391.087		
9	194.0708712	X9_391089	X9	391089	391.089		
9	194.0708713	X9_391095	X9	391095	391.095		
9	194.0708714	X9_391098	X9	391098	391.098		
9	194.0708715	X9_391118	X9	391118	391.118		
9	194.0708716	X9_391119	X9	391119	391.119		
9	194.0708717	X9_391313	X9	391313	391.313		
9	194.0708718	X9_391344	X9	391344	391.344		
9	194.0708719	X9_391613	X9	391613	391.613		
9	194.070872	X9_391633	X9	391633	391.633		
9	194.0708721	X9_391670	X9	391670	391.67		
9	194.0708722	X9_391679	X9	391679	391.679		
9	194.0708723	X9_391699	X9	391699	391.699		
9	194.0708724	X9_391707	X9	391707	391.707		
9	194.0708725	X9_391721	X9	391721	391.721		
9	194.0708726	X9_391732	X9	391732	391.732		
9	194.0708727	X9_391735	X9	391735	391.735		
9	194.0708728	X9_391743	X9	391743	391.743		
9	194.0708729	X9_391766	X9	391766	391.766		
9	194.070873	X9_391773	X9	391773	391.773		
9	194.0708731	X9_391776	X9	391776	391.776		
